dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,1.0,age,0,9,20,0.07027752064726052,62021
Adult Income,1.0,age,0,9,50,0.303507787769231,34961
Adult Income,1.0,age,0,9,100,1.4905586523745684,99509
Adult Income,1.0,capital-gain,9,9,10,0.13230559725580426,60375
Adult Income,1.0,capital-gain,9,9,20,0.1071477273075844,94894
Adult Income,1.0,capital-gain,9,9,50,0.686443047952801,1633
Adult Income,1.0,capital-gain,9,9,100,1.4524996560310732,46004
Adult Income,2.0,age,0,0,10,0.003975278251054351,83495
Adult Income,2.0,age,0,0,20,0.0039512240000281204,75772
Adult Income,2.0,age,0,0,50,0.06475044350435312,40749
Adult Income,2.0,age,0,0,100,0.33437578621368547,49742
Adult Income,2.0,capital-gain,9,0,10,0.08327188277946322,42024
Adult Income,2.0,capital-gain,9,0,20,0.06459375193749026,52931
Adult Income,2.0,capital-gain,9,0,50,0.09816532227728265,23024
Adult Income,2.0,capital-gain,9,0,100,0.5553902159031022,78578
Adult Income,2.0,age,0,1,10,0.0017427528271290451,7770
Adult Income,2.0,age,0,1,20,0.014728080592232082,41465
Adult Income,2.0,age,0,1,50,0.17422382957807703,28186
Adult Income,2.0,age,0,1,100,0.3838765064299593,73448
Adult Income,2.0,capital-gain,9,1,10,0.07707938918584915,74929
Adult Income,2.0,capital-gain,9,1,20,0.051623216707964846,71114
Adult Income,2.0,capital-gain,9,1,50,0.09439797329967586,92446
Adult Income,2.0,capital-gain,9,1,100,0.3967501309014577,93205
Adult Income,2.0,age,0,2,10,0.00566299829028841,18464
Adult Income,2.0,age,0,2,20,0.018340190441601553,11493
Adult Income,2.0,age,0,2,50,0.07841513308492659,13236
Adult Income,2.0,age,0,2,100,0.41008618823754034,72901
Adult Income,2.0,capital-gain,9,2,10,0.0827448304534885,97032
Adult Income,2.0,capital-gain,9,2,20,0.03599542522244728,92742
Adult Income,2.0,capital-gain,9,2,50,0.14803470627486337,66824
Adult Income,2.0,capital-gain,9,2,100,0.4404363061881374,96792
Adult Income,2.0,age,0,3,10,0.006675977507416969,87126
Adult Income,2.0,age,0,3,20,0.009267059773077381,1470
Adult Income,2.0,age,0,3,50,0.11537812579220953,11923
Adult Income,2.0,age,0,3,100,0.3796455807187196,86364
Adult Income,2.0,capital-gain,9,3,10,0.06907184969406101,8235
Adult Income,2.0,capital-gain,9,3,20,0.05885743706785566,98119
Adult Income,2.0,capital-gain,9,3,50,0.10950429069209405,82737
Adult Income,2.0,capital-gain,9,3,100,0.5826914289607623,95721
Adult Income,2.0,age,0,4,10,0.004545894325714374,36032
Adult Income,2.0,age,0,4,20,0.01728860587846443,14876
Adult Income,2.0,age,0,4,50,0.12382334458039967,51686
Adult Income,2.0,age,0,4,100,0.48641177678033853,97262
Adult Income,2.0,capital-gain,9,4,10,0.06151310540630583,36722
