dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,5.0,capital-gain,9,5,20,0.12829797004517782,84829
Adult Income,5.0,capital-gain,9,5,50,0.0015028716332275054,94456
Adult Income,5.0,capital-gain,9,5,100,0.04783981551884621,14547
Adult Income,5.0,age,0,6,10,0.00020252931517735225,81915
Adult Income,5.0,age,0,6,20,9.060661561235052e-05,40651
Adult Income,5.0,age,0,6,50,0.0005227134194631298,4168
Adult Income,5.0,age,0,6,100,0.0007163701737734814,90995
Adult Income,5.0,capital-gain,9,6,10,0.07436792624727537,94091
Adult Income,5.0,capital-gain,9,6,20,0.046902360878586,4306
Adult Income,5.0,capital-gain,9,6,50,0.0042525222586461235,59336
Adult Income,5.0,capital-gain,9,6,100,0.009389069886992616,82270
Adult Income,5.0,age,0,7,10,0.00021771054973969393,78985
Adult Income,5.0,age,0,7,20,9.06166611290104e-05,41538
Adult Income,5.0,age,0,7,50,0.0006269353467858066,85991
Adult Income,5.0,age,0,7,100,0.00044648560123175063,82980
Adult Income,5.0,capital-gain,9,7,10,0.08218960397972952,11336
Adult Income,5.0,capital-gain,9,7,20,0.12327621561406467,995
Adult Income,5.0,capital-gain,9,7,50,0.005857022819198598,10222
Adult Income,5.0,capital-gain,9,7,100,0.0014230642577866034,36504
Adult Income,5.0,age,0,8,10,0.0001856380414006521,10968
Adult Income,5.0,age,0,8,20,9.715202911352955e-05,7863
Adult Income,5.0,age,0,8,50,0.00037265355753883067,25875
Adult Income,5.0,age,0,8,100,0.0008044309590012084,65261
Adult Income,5.0,capital-gain,9,8,10,0.11384235410592568,52417
Adult Income,5.0,capital-gain,9,8,20,0.05304383002487392,27384
Adult Income,5.0,capital-gain,9,8,50,0.0028751672153315803,95046
Adult Income,5.0,capital-gain,9,8,100,0.0010726928083268042,70265
Adult Income,5.0,age,0,9,10,0.00019629230964297666,63441
Adult Income,5.0,age,0,9,20,9.347966492400292e-05,94380
Adult Income,5.0,age,0,9,50,0.0028757275561388912,78554
Adult Income,5.0,age,0,9,100,0.00042683653140923697,12681
Adult Income,5.0,capital-gain,9,9,10,0.09762587149931651,3695
Adult Income,5.0,capital-gain,9,9,20,0.09946451005565735,86477
Adult Income,5.0,capital-gain,9,9,50,0.005330964178334289,40784
Adult Income,5.0,capital-gain,9,9,100,0.001310603538235731,5946
Adult Income,10.0,age,0,0,10,0.00020157829097341634,47656
Adult Income,10.0,age,0,0,20,0.00010463810598170166,38077
Adult Income,10.0,age,0,0,50,0.00046988168463111434,43109
Adult Income,10.0,age,0,0,100,0.0009590711406246505,42977
Adult Income,10.0,capital-gain,9,0,10,0.15421016913714178,31414
Adult Income,10.0,capital-gain,9,0,20,0.06572749033829386,48884
Adult Income,10.0,capital-gain,9,0,50,0.0047663165666389905,49153
Adult Income,10.0,capital-gain,9,0,100,0.020214672748546828,97646
Adult Income,10.0,age,0,1,10,0.0001870032615143065,69273
Adult Income,10.0,age,0,1,20,0.00016005642136757394,77569
Adult Income,10.0,age,0,1,50,0.0005897111484908455,803
Adult Income,10.0,age,0,1,100,0.0019390247439022609,30885
Adult Income,10.0,capital-gain,9,1,10,0.13943212734442906,98370
Adult Income,10.0,capital-gain,9,1,20,0.041249776971034595,26983
Adult Income,10.0,capital-gain,9,1,50,0.005269235060222362,50996
Adult Income,10.0,capital-gain,9,1,100,0.00627997524361425,86312
Adult Income,10.0,age,0,2,10,0.00019725812757307717,63860
Adult Income,10.0,age,0,2,20,9.287185998230528e-05,88130
Adult Income,10.0,age,0,2,50,0.0005497589689834754,16439
Adult Income,10.0,age,0,2,100,0.004634016344053191,51070
Adult Income,10.0,capital-gain,9,2,10,0.09115162365017548,63560
Adult Income,10.0,capital-gain,9,2,20,0.08335355913778682,34429
Adult Income,10.0,capital-gain,9,2,50,0.004890126830637544,57418
Adult Income,10.0,capital-gain,9,2,100,3.3178790410416534e-05,99491
Adult Income,10.0,age,0,3,10,0.00019875136972668522,73656
Adult Income,10.0,age,0,3,20,9.676319600519006e-05,31594
Adult Income,10.0,age,0,3,50,0.00014514283985281998,6394
Adult Income,10.0,age,0,3,100,0.00012571638951107005,18271
Adult Income,10.0,capital-gain,9,3,10,0.14297936085178106,27202
Adult Income,10.0,capital-gain,9,3,20,0.05611436517382829,88009
Adult Income,10.0,capital-gain,9,3,50,0.0035480557443686297,27097
Adult Income,10.0,capital-gain,9,3,100,2.9942846037620138e-05,81233
Adult Income,10.0,age,0,4,10,0.0001899240652736276,27383
Adult Income,10.0,age,0,4,20,0.0001904699774436925,66788
Adult Income,10.0,age,0,4,50,0.00022808898460225258,52688
Adult Income,10.0,age,0,4,100,0.0001201611867740965,95841
Adult Income,10.0,capital-gain,9,4,10,0.14357887907927502,56639
Adult Income,10.0,capital-gain,9,4,20,0.03396846929996818,92571
Adult Income,10.0,capital-gain,9,4,50,0.0019579353913955276,96198
Adult Income,10.0,capital-gain,9,4,100,0.002663647371592699,74824
Adult Income,10.0,age,0,5,10,0.0001915913134067447,62837
Adult Income,10.0,age,0,5,20,0.00013710704086531984,86070
Adult Income,10.0,age,0,5,50,0.00018400407982382535,99645
Adult Income,10.0,age,0,5,100,0.00028672060400817596,24714
Adult Income,10.0,capital-gain,9,5,10,0.07760645778609289,56253
Adult Income,10.0,capital-gain,9,5,20,0.05476010262475288,14124
Adult Income,10.0,capital-gain,9,5,50,0.0040050885539061965,10493
Adult Income,10.0,capital-gain,9,5,100,0.00041713974499318863,67006
Adult Income,10.0,age,0,6,10,0.00019550278433377974,4754
Adult Income,10.0,age,0,6,20,9.211219067021889e-05,71461
Adult Income,10.0,age,0,6,50,0.0011040596211407685,82087
Adult Income,10.0,age,0,6,100,6.823208727894401e-05,16705
Adult Income,10.0,capital-gain,9,6,10,0.13904560057361717,68038
Adult Income,10.0,capital-gain,9,6,20,0.07068950502195212,39555
Adult Income,10.0,capital-gain,9,6,50,0.004004765846260192,89337
Adult Income,10.0,capital-gain,9,6,100,0.021082330790485927,91025
Adult Income,10.0,age,0,7,10,0.00020030376603180484,57750
Adult Income,10.0,age,0,7,20,9.217566227680979e-05,56140
Adult Income,10.0,age,0,7,50,0.0004403031911943548,71057
Adult Income,10.0,age,0,7,100,0.000463458077457051,57833
Adult Income,10.0,capital-gain,9,7,10,0.14366290369873339,74586
Adult Income,10.0,capital-gain,9,7,20,0.04809079168916762,19412
Adult Income,10.0,capital-gain,9,7,50,0.003951046977789677,78215
