dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,5.0,age,0,5,50,0.0034964822398253683,23146
Adult Income,5.0,age,0,5,100,0.022267176120594714,59392
Adult Income,5.0,capital-gain,9,5,10,0.002760244392176534,2570
Adult Income,5.0,capital-gain,9,5,20,0.0030344784610914772,84829
Adult Income,5.0,capital-gain,9,5,50,0.004529071079185035,94456
Adult Income,5.0,capital-gain,9,5,100,0.0143987321658849,14547
Adult Income,5.0,age,0,6,10,0.0005754387462597488,81915
Adult Income,5.0,age,0,6,20,0.0005219332405002367,40651
Adult Income,5.0,age,0,6,50,0.003340707598575958,4168
Adult Income,5.0,age,0,6,100,0.0229667097884881,90995
Adult Income,5.0,capital-gain,9,6,10,0.002438875159449885,94091
Adult Income,5.0,capital-gain,9,6,20,0.002446293917794927,4306
Adult Income,5.0,capital-gain,9,6,50,0.006162684604986168,59336
Adult Income,5.0,capital-gain,9,6,100,0.023592251103856578,82270
Adult Income,5.0,age,0,7,10,0.000129737928826572,78985
Adult Income,5.0,age,0,7,20,0.0005213543359067698,41538
Adult Income,5.0,age,0,7,50,0.003185218346390565,85991
Adult Income,5.0,age,0,7,100,0.013943994297537335,82980
Adult Income,5.0,capital-gain,9,7,10,0.002586795706403929,11336
Adult Income,5.0,capital-gain,9,7,20,0.0024343117696805426,995
Adult Income,5.0,capital-gain,9,7,50,0.006942333234568527,10222
Adult Income,5.0,capital-gain,9,7,100,0.015275686556640966,36504
Adult Income,5.0,age,0,8,10,0.00023410152646556723,10968
Adult Income,5.0,age,0,8,20,0.00040469934819159313,7863
Adult Income,5.0,age,0,8,50,0.0032913677546984902,25875
Adult Income,5.0,age,0,8,100,0.011755710276151451,65261
Adult Income,5.0,capital-gain,9,8,10,0.0029236288463125324,52417
Adult Income,5.0,capital-gain,9,8,20,0.0020050723829504696,27384
Adult Income,5.0,capital-gain,9,8,50,0.003372357065497063,95046
Adult Income,5.0,capital-gain,9,8,100,0.01539330444775246,70265
Adult Income,5.0,age,0,9,10,0.00011551679536492401,63441
Adult Income,5.0,age,0,9,20,0.00043105965390132195,94380
Adult Income,5.0,age,0,9,50,0.006806369179543889,78554
