dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,1.0,age,0,5,20,0.00012145090052135346,97262
Adult Income,1.0,workclass,1,5,20,5.2984190843482484e-06,36722
Adult Income,1.0,education,2,5,20,0.00045424186816484804,88993
Adult Income,1.0,education-num,3,5,20,0.00010991784255245604,38383
Adult Income,1.0,marital-status,4,5,20,1.4149763013835388e-06,82237
Adult Income,1.0,occupation,5,5,20,9.672491941239977e-05,22957
Adult Income,1.0,relationship,6,5,20,1.5408739251594411e-06,47998
Adult Income,1.0,race,7,5,20,2.4108083288597587e-05,32684
Adult Income,1.0,sex,8,5,20,2.7005342759749995e-09,23237
Adult Income,1.0,capital-gain,9,5,20,0.08677277963004933,89268
Adult Income,1.0,capital-loss,10,5,20,0.007703976846884096,80188
Adult Income,1.0,hours-per-week,11,5,20,5.493886571273171e-05,13965
Adult Income,1.0,native-country,12,5,20,0.5147194602467596,92353
Adult Income,1.0,age,0,6,20,0.0003208704559936472,97097
Adult Income,1.0,workclass,1,6,20,8.732546969499554e-07,26613
Adult Income,1.0,education,2,6,20,0.00027021937968336703,42642
Adult Income,1.0,education-num,3,6,20,3.147034573581674e-05,53893
Adult Income,1.0,marital-status,4,6,20,1.1961604608363722e-05,65709
Adult Income,1.0,occupation,5,6,20,4.9638404278005395e-05,44275
Adult Income,1.0,relationship,6,6,20,3.8438175611547955e-05,14875
Adult Income,1.0,race,7,6,20,0.0001129039008115674,93101
Adult Income,1.0,sex,8,6,20,8.71621967957703e-10,69202
Adult Income,1.0,capital-gain,9,6,20,0.09802651030757226,4051
Adult Income,1.0,capital-loss,10,6,20,0.00927287667964553,81430
Adult Income,1.0,hours-per-week,11,6,20,6.443282575952475e-05,73200
Adult Income,1.0,native-country,12,6,20,0.0683184776812083,18327
Adult Income,1.0,age,0,7,20,0.00013304113941087976,61437
Adult Income,1.0,workclass,1,7,20,3.5576348711840882e-06,50167
Adult Income,1.0,education,2,7,20,6.760087463268002e-05,2836
Adult Income,1.0,education-num,3,7,20,4.934406475938273e-05,92739
Adult Income,1.0,marital-status,4,7,20,7.995966389197199e-06,71921
Adult Income,1.0,occupation,5,7,20,4.397687985965006e-05,31021
