dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,2.0,capital-loss,10,5,20,0.0006974067875060848,86312
Adult Income,2.0,hours-per-week,11,5,20,1.4053236347615675e-05,63860
Adult Income,2.0,native-country,12,5,20,1.834178656905001e-06,88130
Adult Income,2.0,age,0,6,20,3.5488541074414666e-05,16439
Adult Income,2.0,workclass,1,6,20,3.710053038122503e-08,51070
Adult Income,2.0,education,2,6,20,1.3625263043539977e-07,63560
Adult Income,2.0,education-num,3,6,20,0.00020524552459383273,34429
Adult Income,2.0,marital-status,4,6,20,1.4330868831397365e-08,57418
Adult Income,2.0,occupation,5,6,20,2.1351174243468834e-07,99491
Adult Income,2.0,relationship,6,6,20,1.8868079224430322e-08,73656
Adult Income,2.0,race,7,6,20,1.6555777552575242e-08,31594
Adult Income,2.0,sex,8,6,20,1.9171495077945757e-10,6394
Adult Income,2.0,capital-gain,9,6,20,0.002236920953988607,18271
Adult Income,2.0,capital-loss,10,6,20,0.0006943288758385483,27202
Adult Income,2.0,hours-per-week,11,6,20,1.401390596311132e-05,88009
Adult Income,2.0,native-country,12,6,20,1.2191388073082096e-06,27097
Adult Income,2.0,age,0,7,20,3.453561197026802e-05,81233
Adult Income,2.0,workclass,1,7,20,7.194217414944379e-08,27383
Adult Income,2.0,education,2,7,20,1.9517012197988057e-07,66788
Adult Income,2.0,education-num,3,7,20,0.0002012245635761438,52688
Adult Income,2.0,marital-status,4,7,20,8.089732576407192e-09,95841
Adult Income,2.0,occupation,5,7,20,6.592693824085373e-08,56639
Adult Income,2.0,relationship,6,7,20,1.3916089529407133e-08,92571
Adult Income,2.0,race,7,7,20,3.0006480892810934e-08,96198
Adult Income,2.0,sex,8,7,20,3.869996294075471e-10,74824
Adult Income,2.0,capital-gain,9,7,20,0.002246928442619258,62837
Adult Income,2.0,capital-loss,10,7,20,0.0006942489658000485,86070
Adult Income,2.0,hours-per-week,11,7,20,1.3739057757906295e-05,99645
Adult Income,2.0,native-country,12,7,20,8.503599849967993e-07,24714
Adult Income,2.0,age,0,8,20,3.7562965802528166e-05,56253
Adult Income,2.0,workclass,1,8,20,1.504254140864604e-08,14124
Adult Income,2.0,education,2,8,20,1.0818955052506215e-07,10493
Adult Income,2.0,education-num,3,8,20,0.0002020802383739398,67006
Adult Income,2.0,marital-status,4,8,20,5.3534257278788934e-09,4754
Adult Income,2.0,occupation,5,8,20,1.6087305086910293e-07,71461
Adult Income,2.0,relationship,6,8,20,1.3533694224644846e-08,82087
Adult Income,2.0,race,7,8,20,5.3575747248790357e-08,16705
Adult Income,2.0,sex,8,8,20,1.8666831583676423e-10,68038
Adult Income,2.0,capital-gain,9,8,20,0.0022550118175405642,39555
Adult Income,2.0,capital-loss,10,8,20,0.000694300592488826,89337
Adult Income,2.0,hours-per-week,11,8,20,1.3229051786499292e-05,91025
Adult Income,2.0,native-country,12,8,20,7.739022160618248e-07,57750
Adult Income,2.0,age,0,9,20,3.4293544377860917e-05,56140
Adult Income,2.0,workclass,1,9,20,2.441465954246819e-08,71057
Adult Income,2.0,education,2,9,20,1.941634518109916e-07,57833
Adult Income,2.0,education-num,3,9,20,0.0002077137054323077,74586
Adult Income,2.0,marital-status,4,9,20,3.517320088257129e-08,19412
Adult Income,2.0,occupation,5,9,20,1.7619658376608028e-07,78215
Adult Income,2.0,relationship,6,9,20,5.47159868537872e-09,52602
Adult Income,2.0,race,7,9,20,2.4626502996111947e-08,75185
Adult Income,2.0,sex,8,9,20,2.6379237857510217e-10,52343
Adult Income,2.0,capital-gain,9,9,20,0.0022622298333362005,30656
Adult Income,2.0,capital-loss,10,9,20,0.0006959447974353081,8893
Adult Income,2.0,hours-per-week,11,9,20,1.357327483684637e-05,52536
