dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,5.0,age,0,0,50,2.1078704603357204e-05,22621
Adult Income,5.0,age,0,0,100,1.6201723032873614e-05,43029
Adult Income,5.0,capital-gain,9,0,10,0.0022812593106644858,87329
Adult Income,5.0,capital-gain,9,0,20,0.0022548354985235924,96606
Adult Income,5.0,capital-gain,9,0,50,0.00022102448351146866,14105
Adult Income,5.0,capital-gain,9,0,100,0.00030083477577118626,56223
Adult Income,5.0,age,0,1,10,7.869711573868113e-05,76149
Adult Income,5.0,age,0,1,20,3.5371942119825266e-05,25886
Adult Income,5.0,age,0,1,50,1.9261947789689492e-05,27265
Adult Income,5.0,age,0,1,100,1.659658391544449e-05,24167
Adult Income,5.0,capital-gain,9,1,10,0.0022863052781620426,20961
Adult Income,5.0,capital-gain,9,1,20,0.0022485831996367773,88811
Adult Income,5.0,capital-gain,9,1,50,0.0002223573373592789,21862
Adult Income,5.0,capital-gain,9,1,100,0.0003115611533422983,22586
Adult Income,5.0,age,0,2,10,7.960767834656888e-05,12544
Adult Income,5.0,age,0,2,20,3.7881751184564806e-05,12455
Adult Income,5.0,age,0,2,50,1.8332380527622308e-05,77846
Adult Income,5.0,age,0,2,100,1.8696961256081537e-05,28833
Adult Income,5.0,capital-gain,9,2,10,0.0022824117887716455,80197
Adult Income,5.0,capital-gain,9,2,20,0.0022485583266429916,58612
Adult Income,5.0,capital-gain,9,2,50,0.00022004914103235213,85840
Adult Income,5.0,capital-gain,9,2,100,0.0003007154212466863,55409
Adult Income,5.0,age,0,3,10,7.843911148184921e-05,76416
Adult Income,5.0,age,0,3,20,3.64575378786945e-05,80971
Adult Income,5.0,age,0,3,50,1.716091817016749e-05,6103
Adult Income,5.0,age,0,3,100,1.8176723934798447e-05,56047
Adult Income,5.0,capital-gain,9,3,10,0.0022836346066487283,45465
Adult Income,5.0,capital-gain,9,3,20,0.0022425518062556167,28842
Adult Income,5.0,capital-gain,9,3,50,0.00022139930409635877,45244
Adult Income,5.0,capital-gain,9,3,100,0.0003030604858104208,41289
Adult Income,5.0,age,0,4,10,7.807680024758737e-05,49182
Adult Income,5.0,age,0,4,20,3.4663590171902705e-05,81812
Adult Income,5.0,age,0,4,50,1.680617409609146e-05,82549
Adult Income,5.0,age,0,4,100,2.326940100235931e-05,62650
Adult Income,5.0,capital-gain,9,4,10,0.002280433838537241,71028
Adult Income,5.0,capital-gain,9,4,20,0.00225742917848333,95907
Adult Income,5.0,capital-gain,9,4,50,0.00022186636491946688,63690
Adult Income,5.0,capital-gain,9,4,100,0.0002986806170915426,36940
Adult Income,5.0,age,0,5,10,7.747485936877037e-05,8208
Adult Income,5.0,age,0,5,20,3.633277680614801e-05,55261
Adult Income,5.0,age,0,5,50,1.9693534874568823e-05,23146
Adult Income,5.0,age,0,5,100,1.582290167590148e-05,59392
Adult Income,5.0,capital-gain,9,5,10,0.0022825859043558677,2570
Adult Income,5.0,capital-gain,9,5,20,0.002251204506043918,84829
Adult Income,5.0,capital-gain,9,5,50,0.0002237546067324593,94456
Adult Income,5.0,capital-gain,9,5,100,0.00030624086883563245,14547
Adult Income,5.0,age,0,6,10,7.76766838170665e-05,81915
Adult Income,5.0,age,0,6,20,3.625682313681486e-05,40651
Adult Income,5.0,age,0,6,50,1.977830993099384e-05,4168
Adult Income,5.0,age,0,6,100,1.725299707998456e-05,90995
Adult Income,5.0,capital-gain,9,6,10,0.002282519565071079,94091
Adult Income,5.0,capital-gain,9,6,20,0.002247045259292408,4306
Adult Income,5.0,capital-gain,9,6,50,0.0002209920273069862,59336
Adult Income,5.0,capital-gain,9,6,100,0.0003009884782898502,82270
Adult Income,5.0,age,0,7,10,7.946672986937323e-05,78985
Adult Income,5.0,age,0,7,20,3.828043403504917e-05,41538
Adult Income,5.0,age,0,7,50,1.8179299623443013e-05,85991
Adult Income,5.0,age,0,7,100,1.4076249237449517e-05,82980
Adult Income,5.0,capital-gain,9,7,10,0.002280955694884682,11336
Adult Income,5.0,capital-gain,9,7,20,0.002249158891759816,995
Adult Income,5.0,capital-gain,9,7,50,0.00022033525078636937,10222
Adult Income,5.0,capital-gain,9,7,100,0.00029701066945346283,36504
Adult Income,5.0,age,0,8,10,8.041406440015268e-05,10968
Adult Income,5.0,age,0,8,20,3.63320746090537e-05,7863
Adult Income,5.0,age,0,8,50,1.819478372258402e-05,25875
Adult Income,5.0,age,0,8,100,1.7390383201333327e-05,65261
Adult Income,5.0,capital-gain,9,8,10,0.0022793411266520862,52417
Adult Income,5.0,capital-gain,9,8,20,0.0022455917648255374,27384
Adult Income,5.0,capital-gain,9,8,50,0.0002211648233368477,95046
Adult Income,5.0,capital-gain,9,8,100,0.0003098029717560424,70265
Adult Income,5.0,age,0,9,10,7.91950607034049e-05,63441
Adult Income,5.0,age,0,9,20,3.679097767576918e-05,94380
Adult Income,5.0,age,0,9,50,1.7328109773907755e-05,78554
Adult Income,5.0,age,0,9,100,1.6231235216281346e-05,12681
Adult Income,5.0,capital-gain,9,9,10,0.002281367893917031,3695
Adult Income,5.0,capital-gain,9,9,20,0.0022510626138835268,86477
Adult Income,5.0,capital-gain,9,9,50,0.00021936368196275328,40784
Adult Income,5.0,capital-gain,9,9,100,0.0003032538098777956,5946
Adult Income,10.0,age,0,0,10,7.869786230333336e-05,47656
Adult Income,10.0,age,0,0,20,3.527085705241843e-05,38077
Adult Income,10.0,age,0,0,50,1.720818540223508e-05,43109
Adult Income,10.0,age,0,0,100,1.5005046946965261e-05,42977
Adult Income,10.0,capital-gain,9,0,10,0.002281283150297017,31414
Adult Income,10.0,capital-gain,9,0,20,0.0022498814976628823,48884
Adult Income,10.0,capital-gain,9,0,50,0.00022181129243299252,49153
Adult Income,10.0,capital-gain,9,0,100,0.00030328739166750183,97646
Adult Income,10.0,age,0,1,10,7.892281913512968e-05,69273
Adult Income,10.0,age,0,1,20,3.4313975581948276e-05,77569
Adult Income,10.0,age,0,1,50,1.8161926869035706e-05,803
Adult Income,10.0,age,0,1,100,1.4777421700791395e-05,30885
Adult Income,10.0,capital-gain,9,1,10,0.002281981324224605,98370
Adult Income,10.0,capital-gain,9,1,20,0.0022532766728884587,26983
Adult Income,10.0,capital-gain,9,1,50,0.00022072661144274122,50996
